vendor_id,dropoff_datetime,rate_code,passenger_count,trip_distance,payment_type,fare_amount,extra,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-12-31 23:36:55+00:00,Standard rate,1,4.0,Cash,12.5,0.5,0.0,0.0,0.3,13.8
2,2016-12-31 23:36:55+00:00,Standard rate,1,9.39,Credit Card,30.0,0.5,6.26,0.0,0.3,37.56
1,2016-12-31 23:36:55+00:00,Standard rate,1,2.2,Credit Card,8.5,0.5,2.45,0.0,0.3,12.25
2,2016-12-31 23:36:55+00:00,Standard rate,1,5.34,Credit Card,18.0,0.5,1.5,0.0,0.3,20.8
2,2016-12-31 23:36:54+00:00,Standard rate,1,0.99,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:36:54+00:00,Standard rate,1,6.6,Cash,22.0,0.5,0.0,0.0,0.3,23.3
2,2016-12-31 23:36:54+00:00,Standard rate,1,1.45,Cash,8.0,0.5,0.0,0.0,0.3,9.3
1,2016-12-31 23:36:54+00:00,Standard rate,2,0.7,Cash,5.0,0.5,0.0,0.0,0.3,6.3
2,2016-12-31 23:36:54+00:00,Standard rate,3,1.02,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:36:53+00:00,Standard rate,1,6.1,Credit Card,20.0,0.5,1.0,0.0,0.3,22.3
1,2016-12-31 23:36:53+00:00,Standard rate,2,2.4,Credit Card,11.0,0.5,2.45,0.0,0.3,14.75
2,2016-12-31 23:36:53+00:00,Standard rate,2,2.0,Cash,9.0,0.5,0.0,0.0,0.3,10.3
1,2016-12-31 23:36:53+00:00,Standard rate,1,2.5,Credit Card,13.5,0.5,3.7,0.0,0.3,18.5
1,2016-12-31 23:36:52+00:00,Standard rate,1,1.0,Cash,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:36:52+00:00,Standard rate,1,7.24,Cash,21.0,0.5,0.0,0.0,0.3,22.3
2,2016-12-31 23:36:52+00:00,Standard rate,1,1.53,Cash,7.5,0.5,0.0,0.0,0.3,8.8
1,2016-12-31 23:36:52+00:00,Standard rate,1,1.4,Credit Card,9.0,0.5,2.05,0.0,0.3,12.35
2,2016-12-31 23:36:52+00:00,Standard rate,1,1.8,Cash,11.5,0.5,0.0,0.0,0.3,12.8
2,2016-12-31 23:36:51+00:00,Standard rate,1,0.49,Cash,4.0,0.5,0.0,0.0,0.3,5.3
1,2016-12-31 23:36:51+00:00,Standard rate,1,2.1,Cash,9.5,0.5,0.0,0.0,0.3,10.8
2,2016-12-31 23:36:51+00:00,Standard rate,3,9.29,Cash,26.5,0.5,0.0,0.0,0.3,27.8
1,2016-12-31 23:36:51+00:00,Standard rate,2,1.3,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:36:51+00:00,Standard rate,1,1.2,Cash,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:36:51+00:00,Standard rate,1,3.94,Cash,14.0,0.5,0.0,0.0,0.3,15.3
1,2016-12-31 23:36:51+00:00,Standard rate,1,0.4,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:50+00:00,Standard rate,1,1.68,Cash,7.0,0.5,0.0,0.0,0.3,8.3
1,2016-12-31 23:36:50+00:00,Standard rate,1,0.7,Cash,8.0,0.5,0.0,0.0,0.3,9.3
2,2016-12-31 23:36:50+00:00,Standard rate,3,3.68,Cash,14.5,0.5,0.0,0.0,0.3,15.8
1,2016-12-31 23:36:50+00:00,Standard rate,1,0.9,Credit Card,4.5,0.5,1.15,0.0,0.3,6.95
1,2016-12-31 23:36:49+00:00,Standard rate,2,2.0,Cash,11.0,0.5,0.0,0.0,0.3,12.3
1,2016-12-31 23:36:49+00:00,Standard rate,1,3.5,Credit Card,15.0,0.5,3.26,0.0,0.3,19.56
1,2016-12-31 23:36:49+00:00,Standard rate,1,0.3,Cash,4.5,0.5,0.0,0.0,0.3,5.8
1,2016-12-31 23:36:49+00:00,Standard rate,1,0.8,Credit Card,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:36:49+00:00,Standard rate,1,0.6,Credit Card,4.0,0.5,1.05,0.0,0.3,6.35
1,2016-12-31 23:36:49+00:00,Standard rate,1,12.0,Credit Card,36.5,0.5,8.65,5.54,0.3,51.99
2,2016-12-31 23:36:49+00:00,Standard rate,1,2.62,Cash,10.5,0.5,0.0,0.0,0.3,11.8
2,2016-12-31 23:36:48+00:00,Standard rate,1,0.38,Cash,4.0,0.5,0.0,0.0,0.3,5.3
2,2016-12-31 23:36:48+00:00,Standard rate,1,0.97,Credit Card,6.5,0.5,1.56,0.0,0.3,9.36
2,2016-12-31 23:36:48+00:00,Standard rate,1,1.76,Credit Card,7.0,0.5,1.24,0.0,0.3,9.54
2,2016-12-31 23:36:48+00:00,Standard rate,1,6.08,Cash,21.5,0.5,0.0,0.0,0.3,22.8
1,2016-12-31 23:36:48+00:00,Standard rate,2,1.2,Credit Card,7.0,0.5,1.65,0.0,0.3,9.95
2,2016-12-31 23:36:48+00:00,Standard rate,1,0.93,Cash,5.0,0.5,0.0,0.0,0.3,6.3
2,2016-12-31 23:36:48+00:00,Standard rate,2,2.36,Credit Card,10.0,0.5,0.0,0.0,0.3,11.3
2,2016-12-31 23:36:48+00:00,Standard rate,1,1.71,Cash,7.5,0.5,0.0,0.0,0.3,8.8
2,2016-12-31 23:36:47+00:00,JFK,1,0.0,Credit Card,52.0,0.0,0.0,0.0,0.3,52.8
2,2016-12-31 23:36:47+00:00,Standard rate,1,5.6,Credit Card,23.5,0.5,4.96,0.0,0.3,29.76
1,2016-12-31 23:36:47+00:00,Standard rate,1,0.7,Credit Card,5.0,0.5,1.25,0.0,0.3,7.55
1,2016-12-31 23:36:47+00:00,Standard rate,2,1.8,No Charge,8.5,0.5,0.0,0.0,0.3,9.8
1,2016-12-31 23:36:47+00:00,Standard rate,2,0.9,Credit Card,5.5,0.5,2.0,0.0,0.3,8.8
2,2016-12-31 23:36:45+00:00,Standard rate,5,1.64,Credit Card,8.5,0.5,1.96,0.0,0.3,11.76
2,2016-12-31 23:36:45+00:00,Standard rate,2,11.23,Cash,33.5,0.5,0.0,0.0,0.3,34.8
2,2016-12-31 23:36:45+00:00,Standard rate,5,2.36,Credit Card,12.5,0.5,2.76,0.0,0.3,16.56
2,2016-12-31 23:36:44+00:00,Standard rate,1,3.08,Credit Card,13.0,0.5,2.86,0.0,0.3,17.16
1,2016-12-31 23:36:44+00:00,Standard rate,1,1.3,Credit Card,8.0,0.5,1.85,0.0,0.3,11.15
1,2016-12-31 23:36:44+00:00,Standard rate,1,0.6,Credit Card,5.0,0.5,1.55,0.0,0.3,7.85
1,2016-12-31 23:36:43+00:00,Standard rate,1,0.9,Credit Card,5.5,0.5,2.0,0.0,0.3,8.8
2,2016-12-31 23:36:43+00:00,Standard rate,1,0.44,Cash,3.5,0.5,0.0,0.0,0.3,4.8
2,2016-12-31 23:36:43+00:00,Standard rate,1,5.5,Cash,19.5,0.5,0.0,0.0,0.3,20.8
1,2016-12-31 23:36:43+00:00,Standard rate,1,1.3,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:36:43+00:00,Standard rate,1,1.0,Credit Card,6.5,0.5,2.3,0.0,0.3,10.1
2,2016-12-31 23:36:43+00:00,Standard rate,1,1.72,Credit Card,9.5,0.5,2.16,0.0,0.3,12.96
2,2016-12-31 23:36:42+00:00,Standard rate,1,1.63,Credit Card,8.5,0.5,2.2,0.0,0.3,12.0
1,2016-12-31 23:36:42+00:00,Standard rate,1,3.1,Credit Card,14.5,0.5,3.0,0.0,0.3,18.8
2,2016-12-31 23:36:42+00:00,Standard rate,2,1.24,Cash,7.0,0.5,0.0,0.0,0.3,8.3
1,2016-12-31 23:36:42+00:00,Standard rate,2,0.4,Credit Card,4.0,0.5,1.05,0.0,0.3,6.35
1,2016-12-31 23:36:42+00:00,Standard rate,1,1.1,Credit Card,7.5,0.5,2.2,0.0,0.3,11.0
1,2016-12-31 23:36:41+00:00,Standard rate,2,1.0,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:41+00:00,Standard rate,5,1.53,Credit Card,8.0,0.5,1.86,0.0,0.3,11.16
1,2016-12-31 23:36:41+00:00,Standard rate,1,2.9,Credit Card,13.5,0.5,1.0,0.0,0.3,15.8
2,2016-12-31 23:36:40+00:00,Standard rate,5,1.94,Cash,9.5,0.5,0.0,0.0,0.3,10.8
2,2016-12-31 23:36:40+00:00,Standard rate,1,0.44,Cash,4.0,0.5,0.0,0.0,0.3,5.3
1,2016-12-31 23:36:40+00:00,Standard rate,4,1.2,Cash,8.0,0.5,0.0,0.0,0.3,9.3
2,2016-12-31 23:36:40+00:00,Standard rate,1,5.01,Credit Card,18.0,0.5,2.0,0.0,0.3,21.3
2,2016-12-31 23:36:40+00:00,Standard rate,2,0.6,Credit Card,5.0,0.5,1.26,0.0,0.3,7.56
2,2016-12-31 23:36:39+00:00,Standard rate,2,3.9,Credit Card,14.0,0.5,3.06,0.0,0.3,18.36
1,2016-12-31 23:36:39+00:00,Standard rate,1,1.2,Credit Card,5.5,0.5,1.5,0.0,0.3,8.3
1,2016-12-31 23:36:39+00:00,Standard rate,3,2.2,Cash,11.0,0.5,0.0,0.0,0.3,12.3
1,2016-12-31 23:36:39+00:00,Standard rate,1,0.8,Credit Card,6.0,0.5,2.15,0.0,0.3,9.45
1,2016-12-31 23:36:39+00:00,Standard rate,1,2.3,Credit Card,8.5,0.5,1.95,0.0,0.3,11.75
1,2016-12-31 23:36:38+00:00,Standard rate,4,1.9,Cash,8.0,0.5,0.0,0.0,0.3,9.3
1,2016-12-31 23:36:38+00:00,Standard rate,1,1.4,Cash,8.0,0.5,0.0,0.0,0.3,9.3
2,2016-12-31 23:36:38+00:00,Standard rate,3,3.11,Cash,12.5,0.5,0.0,0.0,0.3,13.8
2,2016-12-31 23:36:38+00:00,Standard rate,1,1.79,Cash,7.5,0.5,0.0,0.0,0.3,8.8
1,2016-12-31 23:36:38+00:00,Standard rate,1,1.0,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:36:38+00:00,Standard rate,2,10.2,Credit Card,37.0,0.5,7.65,0.0,0.3,45.95
1,2016-12-31 23:36:38+00:00,JFK,2,17.1,Credit Card,52.0,0.0,10.55,0.0,0.3,63.35
1,2016-12-31 23:36:37+00:00,Standard rate,4,5.0,Credit Card,28.5,0.5,1.0,0.0,0.3,30.8
2,2016-12-31 23:36:37+00:00,Standard rate,1,7.43,Credit Card,26.0,0.5,5.46,0.0,0.3,32.76
1,2016-12-31 23:36:36+00:00,Standard rate,1,1.0,Cash,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:36:36+00:00,Standard rate,1,4.41,Credit Card,17.5,0.5,5.64,0.0,0.3,24.44
2,2016-12-31 23:36:36+00:00,Standard rate,3,0.63,Credit Card,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:36:36+00:00,Standard rate,2,1.2,Credit Card,7.0,0.5,1.0,0.0,0.3,9.3
1,2016-12-31 23:36:36+00:00,Standard rate,1,0.8,Credit Card,5.5,0.5,1.35,0.0,0.3,8.15
1,2016-12-31 23:36:36+00:00,Standard rate,2,0.9,Cash,7.5,0.5,0.0,0.0,0.3,8.8
2,2016-12-31 23:36:36+00:00,Standard rate,4,13.25,Credit Card,38.5,0.5,5.0,0.0,0.3,44.8
2,2016-12-31 23:36:35+00:00,Standard rate,1,9.03,Credit Card,27.5,0.5,2.0,0.0,0.3,30.8
2,2016-12-31 23:36:35+00:00,Standard rate,1,1.02,Cash,7.0,0.5,0.0,0.0,0.3,8.3
2,2016-12-31 23:36:35+00:00,Standard rate,1,5.07,Credit Card,18.5,0.5,3.96,0.0,0.3,23.76
1,2016-12-31 23:36:35+00:00,Standard rate,2,1.2,Cash,9.0,0.5,0.0,0.0,0.3,10.3
1,2016-12-31 23:36:35+00:00,Standard rate,2,0.8,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:36:35+00:00,Standard rate,5,0.75,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:36:34+00:00,Standard rate,2,2.1,Credit Card,10.0,0.5,2.26,0.0,0.3,13.56
2,2016-12-31 23:36:34+00:00,Standard rate,1,10.86,Credit Card,34.0,0.5,4.7,0.0,0.3,40.0
1,2016-12-31 23:36:33+00:00,Standard rate,1,2.1,Credit Card,11.5,0.5,2.55,0.0,0.3,15.35
1,2016-12-31 23:36:33+00:00,Standard rate,1,1.2,Credit Card,8.0,0.5,1.85,0.0,0.3,11.15
2,2016-12-31 23:36:33+00:00,Standard rate,1,2.29,Credit Card,10.0,0.5,2.82,0.0,0.3,14.12
1,2016-12-31 23:36:33+00:00,Standard rate,1,1.5,Credit Card,8.5,0.5,1.95,0.0,0.3,11.75
1,2016-12-31 23:36:32+00:00,Standard rate,2,0.0,Credit Card,3.0,0.5,0.85,0.0,0.3,5.15
2,2016-12-31 23:36:32+00:00,Standard rate,3,1.51,Credit Card,6.0,0.5,1.46,0.0,0.3,8.76
2,2016-12-31 23:36:32+00:00,Standard rate,1,2.56,Cash,10.0,0.5,0.0,0.0,0.3,11.3
2,2016-12-31 23:36:32+00:00,Standard rate,5,1.73,Cash,8.5,0.5,0.0,0.0,0.3,9.8
2,2016-12-31 23:36:32+00:00,Standard rate,2,14.11,Cash,45.5,0.5,0.0,0.0,0.3,46.8
1,2016-12-31 23:36:31+00:00,Standard rate,1,0.6,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:36:31+00:00,Standard rate,1,3.69,Cash,13.5,0.5,0.0,0.0,0.3,14.8
2,2016-12-31 23:36:31+00:00,Standard rate,2,0.88,Cash,5.5,0.5,0.0,0.0,0.3,6.8
1,2016-12-31 23:36:31+00:00,Standard rate,1,6.5,Cash,22.5,0.5,0.0,0.0,0.3,23.8
1,2016-12-31 23:36:30+00:00,Standard rate,1,5.4,Credit Card,29.5,0.5,6.15,0.0,0.3,36.95
1,2016-12-31 23:36:30+00:00,Standard rate,1,0.2,Cash,3.5,0.5,0.0,0.0,0.3,4.8
2,2016-12-31 23:36:29+00:00,Standard rate,1,2.83,Cash,11.5,0.5,0.0,0.0,0.3,12.8
1,2016-12-31 23:36:29+00:00,Standard rate,1,16.0,Credit Card,43.0,0.5,8.85,0.0,0.3,53.15
1,2016-12-31 23:36:29+00:00,Standard rate,1,1.3,Cash,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:36:28+00:00,Standard rate,1,5.12,Cash,18.5,0.5,0.0,0.0,0.3,19.8
1,2016-12-31 23:36:28+00:00,Standard rate,1,0.6,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:36:28+00:00,Standard rate,2,1.9,Cash,10.5,0.5,0.0,0.0,0.3,11.8
2,2016-12-31 23:36:28+00:00,Standard rate,1,0.27,Cash,4.0,0.5,0.0,0.0,0.3,5.3
2,2016-12-31 23:36:28+00:00,Standard rate,5,3.35,Cash,12.5,0.5,0.0,5.54,0.3,19.34
1,2016-12-31 23:36:27+00:00,Standard rate,1,1.7,Cash,9.0,0.5,0.0,0.0,0.3,10.3
1,2016-12-31 23:36:27+00:00,Newark,1,11.8,Credit Card,50.5,0.5,3.09,10.5,0.3,64.89
2,2016-12-31 23:36:27+00:00,Standard rate,1,5.05,Credit Card,20.5,0.5,10.0,0.0,0.3,31.8
2,2016-12-31 23:36:27+00:00,Standard rate,2,1.29,Credit Card,7.0,0.5,0.0,0.0,0.3,8.3
2,2016-12-31 23:36:27+00:00,Standard rate,1,4.4,Credit Card,15.0,0.5,4.37,5.54,0.3,26.21
2,2016-12-31 23:36:26+00:00,Standard rate,1,1.17,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:36:26+00:00,JFK,1,17.9,Credit Card,52.0,0.0,10.55,0.0,0.3,63.35
2,2016-12-31 23:36:26+00:00,Standard rate,1,0.97,Credit Card,8.0,0.5,1.86,0.0,0.3,11.16
1,2016-12-31 23:36:26+00:00,Standard rate,1,1.1,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:25+00:00,Standard rate,2,0.94,Credit Card,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:36:25+00:00,Standard rate,1,10.38,Credit Card,29.0,0.5,7.0,5.54,0.3,42.84
1,2016-12-31 23:36:24+00:00,Standard rate,1,2.6,Cash,11.0,0.5,0.0,0.0,0.3,12.3
2,2016-12-31 23:36:24+00:00,Standard rate,1,0.75,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:36:24+00:00,Standard rate,1,1.28,Cash,7.5,0.5,0.0,0.0,0.3,8.8
1,2016-12-31 23:36:24+00:00,Standard rate,1,0.5,Cash,4.0,0.5,0.0,0.0,0.3,5.3
1,2016-12-31 23:36:23+00:00,Standard rate,1,2.1,Cash,10.0,0.5,0.0,0.0,0.3,11.3
1,2016-12-31 23:36:23+00:00,Standard rate,1,2.3,Credit Card,10.0,0.5,2.25,0.0,0.3,13.55
1,2016-12-31 23:36:23+00:00,Standard rate,1,1.4,Credit Card,7.0,0.5,1.65,0.0,0.3,9.95
2,2016-12-31 23:36:23+00:00,Standard rate,1,3.98,Credit Card,15.5,0.5,3.0,0.0,0.3,19.8
1,2016-12-31 23:36:23+00:00,Standard rate,1,1.5,Credit Card,7.5,0.5,1.75,0.0,0.3,10.55
2,2016-12-31 23:36:23+00:00,Standard rate,1,4.78,Credit Card,22.0,0.5,4.66,0.0,0.3,27.96
1,2016-12-31 23:36:22+00:00,Standard rate,1,3.5,Credit Card,13.0,0.5,16.0,0.0,0.3,30.3
2,2016-12-31 23:36:22+00:00,Standard rate,1,2.5,Credit Card,11.0,0.5,2.46,0.0,0.3,14.76
1,2016-12-31 23:36:22+00:00,Standard rate,1,1.4,Credit Card,6.0,0.5,2.0,0.0,0.3,9.3
1,2016-12-31 23:36:22+00:00,Standard rate,1,0.9,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:36:21+00:00,Standard rate,6,0.61,Credit Card,4.5,0.5,1.16,0.0,0.3,6.96
1,2016-12-31 23:36:21+00:00,Standard rate,2,1.6,Credit Card,9.0,0.5,2.05,0.0,0.3,12.35
1,2016-12-31 23:36:21+00:00,Standard rate,1,5.3,Cash,17.5,0.5,0.0,0.0,0.3,18.8
2,2016-12-31 23:36:21+00:00,Standard rate,1,2.27,Credit Card,12.0,0.5,3.32,0.0,0.3,16.62
1,2016-12-31 23:36:21+00:00,Standard rate,1,10.8,Credit Card,35.5,0.5,0.0,0.0,0.3,36.8
1,2016-12-31 23:36:21+00:00,Standard rate,2,1.2,Credit Card,7.0,0.5,1.65,0.0,0.3,9.95
1,2016-12-31 23:36:20+00:00,Standard rate,1,4.2,Credit Card,15.0,0.5,3.25,0.0,0.3,19.55
1,2016-12-31 23:36:20+00:00,Standard rate,4,0.8,Credit Card,6.5,0.5,1.55,0.0,0.3,9.35
2,2016-12-31 23:36:20+00:00,Standard rate,3,2.94,Cash,10.5,0.5,0.0,0.0,0.3,11.8
1,2016-12-31 23:36:19+00:00,Standard rate,1,1.9,Cash,10.0,0.5,0.0,0.0,0.3,11.3
2,2016-12-31 23:36:19+00:00,Standard rate,1,0.87,Cash,5.0,0.5,0.0,0.0,0.3,6.3
2,2016-12-31 23:36:19+00:00,Standard rate,1,2.69,Cash,12.0,0.5,0.0,0.0,0.3,13.3
2,2016-12-31 23:36:19+00:00,Standard rate,1,0.75,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:36:19+00:00,Standard rate,1,2.6,Credit Card,9.5,0.5,2.15,0.0,0.3,12.95
2,2016-12-31 23:36:19+00:00,Standard rate,5,0.97,Cash,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:36:19+00:00,Standard rate,2,2.32,Cash,11.5,0.5,0.0,0.0,0.3,12.8
2,2016-12-31 23:36:18+00:00,Standard rate,4,2.16,Credit Card,10.0,0.5,1.5,0.0,0.3,12.8
1,2016-12-31 23:36:18+00:00,Standard rate,1,0.9,Credit Card,5.5,0.5,1.35,0.0,0.3,8.15
2,2016-12-31 23:36:18+00:00,Standard rate,5,1.29,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:36:17+00:00,Standard rate,2,3.4,Credit Card,12.0,0.5,2.65,0.0,0.3,15.95
1,2016-12-31 23:36:17+00:00,Standard rate,4,1.4,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:17+00:00,Standard rate,2,7.99,Cash,27.5,0.5,0.0,0.0,0.3,28.8
1,2016-12-31 23:36:16+00:00,Standard rate,2,0.4,Cash,3.5,0.5,0.0,0.0,0.3,4.8
1,2016-12-31 23:36:16+00:00,Standard rate,2,1.6,Credit Card,7.0,0.5,1.65,0.0,0.3,9.95
2,2016-12-31 23:36:16+00:00,Standard rate,1,2.26,Credit Card,11.0,0.5,2.46,0.0,0.3,14.76
2,2016-12-31 23:36:16+00:00,Standard rate,1,1.71,Cash,8.0,0.5,0.0,0.0,0.3,9.3
2,2016-12-31 23:36:15+00:00,Standard rate,1,0.53,Credit Card,4.5,0.5,0.0,0.0,0.3,5.8
1,2016-12-31 23:36:15+00:00,Standard rate,1,7.7,Credit Card,22.5,0.5,0.0,0.0,0.3,23.8
1,2016-12-31 23:36:15+00:00,Standard rate,1,2.3,Credit Card,11.0,0.5,3.05,0.0,0.3,15.35
2,2016-12-31 23:36:15+00:00,Standard rate,1,5.57,Credit Card,20.5,0.5,6.54,0.0,0.3,28.34
2,2016-12-31 23:36:15+00:00,Standard rate,1,1.84,Cash,8.0,0.5,0.0,0.0,0.3,9.3
1,2016-12-31 23:36:15+00:00,Standard rate,1,2.3,Credit Card,11.5,0.5,1.0,0.0,0.3,13.8
2,2016-12-31 23:36:15+00:00,Standard rate,2,10.85,Credit Card,34.5,0.5,0.0,0.0,0.3,35.8
2,2016-12-31 23:36:14+00:00,Standard rate,1,2.15,Credit Card,10.5,0.5,2.95,0.0,0.3,14.75
2,2016-12-31 23:36:14+00:00,Standard rate,1,1.2,Cash,7.0,0.5,0.0,0.0,0.3,8.3
2,2016-12-31 23:36:14+00:00,Standard rate,1,2.31,Cash,14.0,0.5,0.0,0.0,0.3,15.3
1,2016-12-31 23:36:14+00:00,Standard rate,3,0.7,Credit Card,5.0,0.5,1.0,0.0,0.3,7.3
2,2016-12-31 23:36:13+00:00,Standard rate,4,0.8,No Charge,-5.0,-0.5,0.0,0.0,-0.3,-6.3
2,2016-12-31 23:36:13+00:00,Standard rate,4,0.8,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:36:13+00:00,Standard rate,1,3.5,Credit Card,14.5,0.5,3.15,0.0,0.3,18.95
2,2016-12-31 23:36:13+00:00,Standard rate,1,2.93,Cash,15.0,0.5,0.0,0.0,0.3,16.3
2,2016-12-31 23:36:12+00:00,Standard rate,1,2.93,Cash,14.0,0.5,0.0,0.0,0.3,15.3
1,2016-12-31 23:36:12+00:00,Standard rate,1,2.0,Cash,10.0,0.5,0.0,0.0,0.3,11.3
1,2016-12-31 23:36:12+00:00,Standard rate,2,4.2,Credit Card,15.0,0.5,3.25,0.0,0.3,19.55
2,2016-12-31 23:36:12+00:00,Standard rate,1,1.6,Credit Card,8.5,0.5,1.2,0.0,0.3,11.0
1,2016-12-31 23:36:12+00:00,Standard rate,1,2.7,Credit Card,11.0,0.5,2.45,0.0,0.3,14.75
1,2016-12-31 23:36:12+00:00,Standard rate,1,2.3,Cash,11.0,0.5,0.0,0.0,0.3,12.3
2,2016-12-31 23:36:12+00:00,Standard rate,5,1.26,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:12+00:00,Standard rate,4,3.09,Credit Card,13.5,0.5,2.96,0.0,0.3,17.76
1,2016-12-31 23:36:11+00:00,Standard rate,1,7.1,Credit Card,23.5,0.5,4.7,5.54,0.3,35.04
1,2016-12-31 23:36:11+00:00,Standard rate,1,1.6,Credit Card,8.0,0.5,1.85,0.0,0.3,11.15
2,2016-12-31 23:36:11+00:00,Standard rate,2,5.73,Credit Card,21.5,0.5,4.56,0.0,0.3,27.36
1,2016-12-31 23:36:11+00:00,Standard rate,2,2.4,Cash,11.0,0.5,0.0,0.0,0.3,12.3
2,2016-12-31 23:36:11+00:00,Standard rate,1,0.61,Credit Card,4.5,0.5,1.74,0.0,0.3,7.54
1,2016-12-31 23:36:11+00:00,Standard rate,2,2.0,Credit Card,10.5,0.5,2.35,0.0,0.3,14.15
1,2016-12-31 23:36:11+00:00,Standard rate,1,2.1,Cash,9.0,0.5,0.0,0.0,0.3,10.3
2,2016-12-31 23:36:10+00:00,Standard rate,1,3.64,Cash,17.5,0.5,0.0,0.0,0.3,18.8
2,2016-12-31 23:36:10+00:00,Standard rate,1,1.83,Cash,9.5,0.5,0.0,0.0,0.3,10.8
2,2016-12-31 23:36:10+00:00,Standard rate,1,5.31,Cash,19.5,0.5,0.0,0.0,0.3,20.8
2,2016-12-31 23:36:10+00:00,Standard rate,1,1.4,Credit Card,7.0,0.5,2.49,0.0,0.3,10.79
2,2016-12-31 23:36:09+00:00,Standard rate,1,1.47,Credit Card,8.5,0.5,1.96,0.0,0.3,11.76
1,2016-12-31 23:36:09+00:00,Standard rate,1,1.5,Credit Card,8.5,0.5,2.45,0.0,0.3,12.25
2,2016-12-31 23:36:09+00:00,Standard rate,5,1.51,Cash,7.5,0.5,0.0,0.0,0.3,8.8
2,2016-12-31 23:36:09+00:00,Standard rate,5,3.0,Credit Card,12.0,0.5,0.0,0.0,0.3,13.3
2,2016-12-31 23:36:09+00:00,Standard rate,6,1.71,Credit Card,8.5,0.5,1.96,0.0,0.3,11.76
2,2016-12-31 23:36:08+00:00,Standard rate,1,1.1,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:07+00:00,Standard rate,1,1.37,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:07+00:00,Standard rate,1,0.92,Credit Card,7.5,0.5,1.76,0.0,0.3,10.56
1,2016-12-31 23:36:07+00:00,Standard rate,2,0.7,Credit Card,5.5,0.5,3.0,0.0,0.3,9.8
2,2016-12-31 23:36:07+00:00,Standard rate,1,1.96,Cash,8.5,0.5,0.0,0.0,0.3,9.8
1,2016-12-31 23:36:07+00:00,Standard rate,1,0.7,Credit Card,4.5,0.5,1.15,0.0,0.3,6.95
1,2016-12-31 23:36:07+00:00,Standard rate,1,0.8,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:36:06+00:00,Standard rate,2,2.02,Credit Card,10.5,0.5,0.0,0.0,0.3,11.8
2,2016-12-31 23:36:06+00:00,Standard rate,1,0.79,Credit Card,5.5,0.5,1.36,0.0,0.3,8.16
1,2016-12-31 23:36:06+00:00,Standard rate,1,0.7,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:36:05+00:00,Standard rate,2,0.8,Credit Card,6.0,0.5,1.8,0.0,0.3,9.1
1,2016-12-31 23:36:04+00:00,Standard rate,1,1.2,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:36:04+00:00,Standard rate,1,3.7,Credit Card,23.5,0.5,4.96,0.0,0.3,29.76
2,2016-12-31 23:36:04+00:00,Standard rate,2,1.11,Cash,7.5,0.5,0.0,0.0,0.3,8.8
2,2016-12-31 23:36:04+00:00,Standard rate,1,2.81,Cash,12.5,0.5,0.0,0.0,0.3,13.8
2,2016-12-31 23:36:04+00:00,Standard rate,1,0.06,Cash,2.5,0.5,0.0,0.0,0.3,3.8
